"edition_id","editeur_id","isbn13","publication_date","num_pages","num_catalogue","langue_code","titre"
2613,1197,"9780333581292",1992-08-20,71,,eng,
2614,1435,"9780333666388",1996-06-05,288,,eng,
2615,1197,"9780333904916",2005-03-18,467,,eng,
2616,1776,"9780334028963",2002-09-28,148,,eng,
2617,451,"9780340425671",1988-10-01,188,,eng,
2618,1757,"9780340637876",2003-03-03,256,,en-GB,
2619,970,"9780340654163",1999-07-01,584,,eng,
2620,452,"9780340686034",2000-07-01,580,,eng,
2621,973,"9780340733561",2001-07-19,373,,eng,
2622,452,"9780340734018",2006-11-01,511,,eng,
2623,970,"9780340766163",1999-12-02,1152,,eng,
2624,1295,"9780340766187",1999-12-02,1231,,eng,
2625,972,"9780340770535",2010-10-06,586,,eng,
2626,971,"9780340774779",2000-04-01,128,,eng,
2627,969,"9780340796146",2001-06-14,256,,eng,
2628,969,"9780340818800",2002-02-07,368,,eng,
2629,1332,"9780340820469",2001-09-01,384,,eng,
2630,1757,"9780340822784",2005-02-21,529,,eng,
2631,972,"9780340823378",2004-09-01,624,,eng,
2632,970,"9780340824467",2002-03-07,352,,eng,
2633,970,"9780340827215",2004-09-21,686,,eng,
2634,451,"9780340828069",2004-01-05,406,,eng,
2635,976,"9780340831205",2005-08-15,224,,eng,
2636,970,"9780340837948",2005-03-14,288,,eng,
2637,970,"9780340837955",2005-03-14,672,,eng,
2638,970,"9780340838037",2005-07-18,480,,en-GB,
2639,975,"9780340850626",2001-12-06,200,,eng,
2640,975,"9780340854334",2003-11-13,128,,eng,
2641,825,"9780340878750",2006-10-19,219,,en-GB,
2642,969,"9780340917541",2006-04-20,144,,eng,
2643,181,"9780345215505",1972-08-12,211,,eng,
2644,180,"9780345251220",1976-06-01,183,,eng,
2645,180,"9780345251671",1976-04-12,0,,eng,
2646,517,"9780345253590",1978-02-12,450,,eng,
2647,180,"9780345254849",1969-01-01,248,,eng,
2648,516,"9780345272201",1977-12-12,405,,eng,
2649,514,"9780345272218",1978-04-12,275,,eng,
2650,516,"9780345285546",2000-10-10,564,,eng,
2651,514,"9780345289674",1979-09-12,430,,eng,
2652,180,"9780345296917",1981-11-12,384,,eng,
2653,180,"9780345301116",1981-05-12,199,,eng,
2654,514,"9780345302359",1984-06-12,416,,eng,
2655,516,"9780345305183",1984-09-12,325,,eng,
2656,180,"9780345314031",1984-07-12,465,,eng,
2657,514,"9780345316509",1985-10-12,439,,en-US,
2658,516,"9780345317575",1986-03-12,324,,eng,
2659,514,"9780345321381",1985-04-12,278,,eng,
2660,514,"9780345323880",1987-07-12,216,,eng,
2661,514,"9780345323903",1977-11-12,236,,eng,
2662,516,"9780345329455",1991-09-13,184,,eng,
2663,514,"9780345329554",1985-07-12,167,,eng,
2664,514,"9780345329561",1979-07-12,191,,eng,
2665,514,"9780345331052",1991-09-13,208,,eng,
2666,180,"9780345334244",1979-04-12,160,,eng,
2667,516,"9780345335289",1988-08-12,307,,eng,
2668,514,"9780345339300",1980-01-12,160,,eng,
2669,514,"9780345339935",1986-07-12,160,,eng,
2670,514,"9780345345066",1986-11-12,251,,eng,
2671,514,"9780345345110",1984-10-12,239,,eng,
2672,180,"9780345346292",1986-12-12,271,,eng,
2673,180,"9780345350800",2002-10-29,406,,eng,
2674,516,"9780345352446",1987-09-12,472,,eng,
2675,180,"9780345354648",1989-01-13,204,,eng,
2676,514,"9780345355232",1988-11-13,368,,en-US,
2677,514,"9780345355249",1989-01-13,282,,eng,
2678,180,"9780345360359",1990-05-13,224,,eng,
2679,180,"9780345362391",1993-03-02,336,,eng,
2680,514,"9780345362490",2011-04-20,432,,en-US,
2681,179,"9780345362537",1990-05-19,512,,eng,
2682,180,"9780345368430",1998-10-27,256,,eng,
2683,686,"9780345369079",1991-02-13,241,,eng,
2684,514,"9780345370112",1991-06-15,246,,eng,
2685,685,"9780345371478",1991-03-13,245,,eng,
2686,180,"9780345373946",1991-11-30,404,,eng,
2687,519,"9780345375216",1992-06-01,367,,eng,
2688,180,"9780345376046",1992-01-28,570,,en-US,
2689,180,"9780345377968",1998-04-07,720,,eng,
2690,179,"9780345381118",1999-03-12,448,,eng,
2691,514,"9780345384218",2003-02-25,387,,eng,
2692,514,"9780345384225",1996-10-01,379,,eng,
2693,180,"9780345384560",1994-08-09,496,,eng,
2694,180,"9780345391698",2001-01-30,480,,eng,
2695,516,"9780345395184",2001-01-02,384,,eng,
2696,514,"9780345396532",1997-01-29,435,,eng,
2697,180,"9780345396686",1996-02-06,784,,eng,
2698,516,"9780345396709",1997-03-02,384,,en-US,
2699,180,"9780345396938",1995-04-01,566,,eng,
2700,180,"9780345397393",1995-08-01,608,,en-US,
2701,514,"9780345397607",1998-11-17,421,,eng,
2702,518,"9780345397614",1997-08-30,353,,eng,
2703,516,"9780345406446",1996-09-01,352,,en-US,
2704,180,"9780345407863",1997-07-08,385,,eng,
2705,180,"9780345409461",1997-02-25,459,,eng,
2706,180,"9780345409706",1999-04-07,182,,eng,
2707,180,"9780345410054",1996-09-29,544,,eng,
2708,180,"9780345412812",1997-05-20,288,,eng,
2709,514,"9780345413994",1997-06-17,304,,eng,
2710,514,"9780345414007",1997-06-17,384,,eng,
2711,181,"9780345416261",2009-06-09,422,,eng,
2712,180,"9780345417961",1997-06-23,176,,en-US,
2713,180,"9780345417985",1997-06-23,304,,eng,
2714,180,"9780345418005",1997-06-23,272,,eng,
2715,180,"9780345418265",2003-07-15,456,,eng,
2716,514,"9780345418470",1997-06-23,496,,eng,
2717,516,"9780345418616",2000-07-05,304,,eng,
2718,514,"9780345418685",2002-02-26,352,,eng,
2719,514,"9780345418906",2005-04-26,224,,eng,
2720,180,"9780345418951",1997-06-23,400,,en-US,
2721,180,"9780345419088",1997-06-23,624,,eng,
2722,180,"9780345419620",1997-11-29,448,,eng,
2723,514,"9780345420695",1998-03-24,166,,eng,
2724,180,"9780345420749",2002-11-26,352,,eng,
2725,180,"9780345422408",2001-10-02,370,,eng,
2726,516,"9780345422552",1998-12-26,754,,eng,
2727,180,"9780345422910",1998-02-24,432,,eng,
2728,180,"9780345423870",1998-06-16,304,,en-US,
2729,518,"9780345424624",1999-08-03,404,,eng,
2730,180,"9780345425928",1998-10-13,160,,eng,
2731,180,"9780345427052",1998-11-28,352,,en-US,
2732,180,"9780345427519",2001-07-03,424,,eng,
2733,180,"9780345427540",2004-06-29,492,,eng,
2734,686,"9780345428301",2002-01-02,358,,eng,
2735,1187,"9780345428837",2005-04-02,418,,eng,
2736,516,"9780345431103",1999-04-21,150,,eng,
2737,514,"9780345431912",1999-07-06,240,,eng,
2738,180,"9780345432407",2001-05-01,369,,eng,
2739,180,"9780345433749",2005-06-28,392,,eng,
2740,180,"9780345434074",1999-09-07,352,,eng,
2741,180,"9780345434807",2000-10-03,457,,eng,
2742,180,"9780345434814",2000-05-02,640,,eng,
2743,180,"9780345434906",2001-05-01,371,,en-US,
2744,180,"9780345435163",2001-05-01,272,,eng,
2745,516,"9780345435774",2005-08-30,357,,eng,
2746,180,"9780345436832",2006-10-31,350,,eng,
2747,685,"9780345437839",2000-01-04,192,,eng,
2748,686,"9780345437860",2000-02-29,232,,eng,
2749,180,"9780345437976",2005-07-26,560,,eng,
2750,180,"9780345438713",2002-01-29,272,,eng,
2751,180,"9780345439109",2001-07-31,368,,eng,
2752,514,"9780345439499",2000-06-06,320,,eng,
2753,180,"9780345439734",2001-07-31,768,,eng,
2754,180,"9780345440143",2002-04-30,228,,eng,
2755,180,"9780345440839",2001-10-30,320,,en-US,
2756,180,"9780345441300",2000-10-10,222,,eng,
2757,180,"9780345441690",2001-05-01,288,,eng,
2758,180,"9780345441706",2001-05-01,416,,eng,
2759,180,"9780345442123",2001-02-27,306,,eng,
2760,514,"9780345442635",2001-01-02,128,,eng,
2761,180,"9780345442741",2002-01-02,368,,eng,
2762,516,"9780345443007",2002-12-01,344,,eng,
2763,180,"9780345443281",2000-05-12,304,,eng,
2764,180,"9780345443588",2006-12-12,212,,en-US,
2765,180,"9780345443601",2006-11-28,385,,en-US,
2766,686,"9780345445780",2002-06-25,352,,eng,
2767,686,"9780345446664",2002-03-26,429,,eng,
2768,180,"9780345448149",2002-03-26,456,,eng,
2769,1654,"9780345448194",2006-02-28,319,,eng,
2770,514,"9780345449009",2002-04-23,224,,eng,
2771,514,"9780345449016",2005-10-25,256,,eng,
2772,514,"9780345449023",2003-09-30,200,,eng,
2773,514,"9780345449030",2004-10-26,224,,eng,
2774,180,"9780345449603",2001-11-27,496,,eng,
2775,514,"9780345450395",2004-09-28,288,,eng,
2776,180,"9780345450692",2002-02-26,320,,eng,
2777,514,"9780345451132",2006-08-15,384,,eng,
2778,516,"9780345452511",2006-02-28,356,,eng,
2779,180,"9780345452887",2004-08-03,560,,eng,
2780,514,"9780345453280",2002-10-29,784,,en-US,
2781,516,"9780345453747",2002-04-30,815,,eng,
2782,180,"9780345453860",2006-12-26,336,,eng,
2783,514,"9780345455291",2005-04-26,298,,eng,
2784,1655,"9780345455826",2005-01-11,480,,eng,
2785,180,"9780345455918",2004-06-01,352,,eng,
2786,514,"9780345456311",2002-08-27,483,,eng,
2787,516,"9780345456328",2002-08-27,644,,eng,
2788,180,"9780345457370",2003-02-04,387,,eng,
2789,686,"9780345457615",2005-12-27,415,,eng,
2790,180,"9780345457745",2005-03-01,464,,eng,
2791,180,"9780345458261",2002-12-03,208,,eng,
2792,514,"9780345458568",2005-11-29,528,,eng,
2793,180,"9780345458940",2005-07-26,432,,en-US,
2794,514,"9780345459848",2003-06-03,672,,eng,
2795,514,"9780345460806",2006-03-28,336,,eng,
2796,516,"9780345461278",2005-05-31,256,,eng,
2797,180,"9780345461360",2005-08-30,636,,eng,
2798,180,"9780345461414",2006-11-07,576,,eng,
2799,514,"9780345461452",2003-06-03,240,,eng,
2800,514,"9780345461469",2009-08-05,240,,eng,
2801,515,"9780345461520",2004-11-23,366,,eng,
2802,514,"9780345461537",2005-11-29,416,,eng,
2803,516,"9780345461582",2005-09-27,257,,eng,
2804,516,"9780345461612",2006-11-28,280,,eng,
2805,514,"9780345461629",2005-03-02,768,,eng,
2806,514,"9780345461674",2007-03-27,1008,,en-US,
2807,514,"9780345462008",2004-12-28,298,,eng,
2808,516,"9780345463050",2005-12-27,357,,eng,
2809,514,"9780345463098",2004-11-23,329,,eng,
2810,686,"9780345463159",2003-04-29,368,,eng,
2811,180,"9780345464019",2006-09-26,472,,eng,
2812,180,"9780345464569",2003-11-04,640,,eng,
2813,180,"9780345464781",2005-05-31,240,,eng,
2814,180,"9780345464880",2006-04-25,288,,eng,
2815,180,"9780345464972",2003-08-26,304,,eng,
2816,516,"9780345465542",2003-08-26,1238,,eng,
2817,180,"9780345466396",2004-05-04,240,,eng,
2818,514,"9780345467171",1995-03-01,288,,eng,
2819,180,"9780345467324",2006-04-25,384,,eng,
2820,1654,"9780345468031",2006-06-13,208,,eng,
2821,180,"9780345468369",2006-02-28,416,,eng,
2822,516,"9780345468390",2007-12-18,342,,en-US,
2823,514,"9780345470034",2006-12-26,320,,en-US,
2824,516,"9780345470041",2007-01-31,237,,eng,
2825,514,"9780345470577",2004-04-27,197,,eng,
2826,180,"9780345470638",2003-09-30,688,,eng,
2827,514,"9780345471833",2004-10-26,196,,eng,
2828,180,"9780345472359",2005-03-01,778,,eng,
2829,1279,"9780345472427",2004-11-02,534,,en-US,
2830,180,"9780345472458",2006-01-31,342,,eng,
2831,516,"9780345475732",2005-09-27,370,,eng,
2832,1597,"9780345475817",2004-11-23,480,,eng,
2833,514,"9780345475824",2004-08-31,705,,eng,
2834,180,"9780345476098",2004-08-03,606,,eng,
2835,180,"9780345476326",2006-03-28,304,,eng,
2836,514,"9780345476517",2005-12-27,368,,eng,
2837,180,"9780345476630",2006-01-31,311,,eng,
2838,180,"9780345476722",2004-09-28,304,,eng,
2839,180,"9780345476876",2004-08-31,342,,eng,
2840,180,"9780345476883",2004-08-31,481,,eng,
2841,180,"9780345476982",2006-08-29,401,,eng,
2842,180,"9780345476999",2006-09-12,355,,eng,
2843,180,"9780345477019",2007-03-27,512,,ale,
2844,180,"9780345477149",2006-08-29,382,,en-US,
2845,180,"9780345477248",2004-10-26,336,,eng,
2846,514,"9780345477385",2007-01-30,324,,eng,
2847,514,"9780345477521",2006-11-28,400,,eng,
2848,514,"9780345477606",2006-10-31,227,,eng,
2849,516,"9780345477910",2005-01-25,192,,eng,
2850,514,"9780345477934",2005-07-26,193,,eng,
2851,180,"9780345478160",2005-03-15,348,,en-US,
2852,180,"9780345478207",2006-10-31,384,,eng,
2853,1279,"9780345478238",2004-12-28,464,,eng,
2854,514,"9780345478245",2005-12-27,268,,en-US,
2855,514,"9780345478252",2006-12-26,251,,eng,
2856,1279,"9780345478849",2003-03-01,1258,,eng,
2857,180,"9780345478955",2004-05-04,192,,eng,
2858,179,"9780345479075",1986-07-12,352,,en-US,
2859,180,"9780345479174",2004-12-28,384,,en-US,
2860,180,"9780345479396",2006-04-11,160,,eng,
2861,514,"9780345479457",2006-10-31,339,,eng,
2862,180,"9780345479723",2006-05-30,820,,eng,
2863,180,"9780345480057",2005-08-30,368,,eng,
2864,516,"9780345480286",2006-08-01,366,,eng,
2865,180,"9780345480606",2006-07-25,320,,eng,
2866,1279,"9780345481269",2005-07-26,352,,eng,
2867,514,"9780345481283",2006-03-28,356,,eng,
2868,516,"9780345481290",2006-04-25,398,,eng,
2869,180,"9780345481337",2006-09-19,286,,eng,
2870,514,"9780345482402",2005-05-31,422,,eng,
2871,180,"9780345483171",2005-08-30,290,,en-US,
2872,180,"9780345483195",2007-01-30,368,,eng,
2873,1279,"9780345483577",2005-10-25,560,,eng,
2874,514,"9780345483867",2005-08-30,816,,eng,
2875,514,"9780345483874",2005-08-30,528,,eng,
2876,514,"9780345483898",2005-07-26,416,,eng,
2877,180,"9780345484086",2006-09-30,371,,eng,
2878,514,"9780345484284",2006-01-31,194,,eng,
2879,514,"9780345484291",2006-04-25,184,,eng,
2880,514,"9780345484307",2006-07-25,184,,eng,
2881,1279,"9780345484406",2006-09-12,576,,eng,
2882,514,"9780345485281",2006-10-31,183,,eng,
2883,514,"9780345485328",2007-01-30,184,,eng,
2884,180,"9780345485595",2006-09-26,350,,eng,
2885,1394,"9780345486479",2005-12-27,304,,eng,
2886,180,"9780345486585",2006-11-28,347,,eng,
2887,180,"9780345487018",2006-07-18,324,,eng,
2888,180,"9780345487421",2006-12-26,217,,eng,
2889,180,"9780345487629",2007-07-31,345,,eng,
2890,180,"9780345487667",2005-10-04,752,,eng,
2891,516,"9780345490094",2006-02-28,393,,eng,
2892,180,"9780345490643",2006-03-28,384,,eng,
2893,514,"9780345492784",2006-07-25,224,,eng,
2894,514,"9780345492791",2006-10-31,224,,eng,
2895,514,"9780345492807",2007-01-30,224,,eng,
2896,514,"9780345492814",2007-05-01,224,,en-GB,
2897,514,"9780345492869",2006-11-14,1248,,eng,
2898,180,"9780345494023",2006-11-28,390,,eng,
2899,514,"9780345494764",2007-04-24,362,,eng,
2900,516,"9780345495815",2006-09-05,370,,eng,
2901,516,"9780345495839",2006-09-05,388,,eng,
2902,516,"9780345495846",2006-09-05,358,,eng,
2903,180,"9780345538376",2012-09-25,1728,,eng,
2904,180,"9780345910905",1987-07-12,704,,eng,
2905,180,"9780345914835",1999-07-01,154,,eng,
2906,8,"9780349100470",1989-02-01,170,,eng,
2907,10,"9780349102504",1991-12-01,323,,en-GB,
2908,9,"9780349105307",1994-04-21,736,,en-GB,
2909,8,"9780349106717",1995-11-12,638,,eng,
2910,8,"9780349107868",1997-03-03,634,,en-GB,
2911,8,"9780349111889",2000-04-01,273,,eng,
2912,1150,"9780349113005",2001-02-01,726,,eng,
2913,8,"9780349117621",2004-02-05,352,,eng,
2914,8,"9780349118994",2005-01-20,464,,eng,
2915,1949,"9780370006543",1968-08-01,224,,eng,
2916,859,"9780373028603",1987-07-24,187,,eng,
2917,859,"9780373033669",1995-04-24,192,,eng,
2918,1818,"9780373073160",1989-12-01,253,,eng,
2919,1816,"9780373078547",1998-04-01,251,,eng,
2920,857,"9780373115990",1993-09-24,224,,eng,
2921,857,"9780373117192",1994-12-23,224,,eng,
2922,851,"9780373118182",1996-06-01,188,,eng,
2923,857,"9780373124183",2004-08-25,192,,eng,
2924,857,"9780373124244",2004-09-24,192,,eng,
2925,852,"9780373161171",1985-07-25,249,,eng,
2926,1820,"9780373192823",1998-01-23,192,,eng,
2927,1820,"9780373194865",2000-11-24,192,,eng,
2928,1821,"9780373240272",1996-03-25,256,,eng,
2929,1821,"9780373246472",2004-10-25,256,,eng,
2930,1816,"9780373246830",2005-05-01,248,,eng,
2931,1819,"9780373247950",2006-11-21,248,,eng,
2932,1680,"9780373250219",2002-10-25,288,,en-US,
2933,1680,"9780373250479",2004-01-23,312,,en-US,
2934,1680,"9780373250714",2004-09-24,392,,eng,
2935,1680,"9780373250745",2004-08-25,325,,eng,
2936,862,"9780373255597",1993-07-23,215,,eng,
2937,1818,"9780373273492",2004-02-23,256,,eng,
2938,1818,"9780373274482",2005-06-28,249,,eng,
2939,1818,"9780373274741",2006-01-31,250,,eng,
2940,1268,"9780373285136",2006-01-28,441,,eng,
2941,1268,"9780373285235",2006-06-16,458,,eng,
2942,1818,"9780373285242",2006-09-19,411,,eng,
2943,1818,"9780373285334",2006-03-28,505,,eng,
2944,1818,"9780373285389",2006-10-24,301,,eng,
2945,1816,"9780373285433",2006-11-21,395,,eng,
2946,856,"9780373288564",1994-12-23,304,,eng,
2947,856,"9780373289806",1997-07-25,304,,eng,
2948,856,"9780373291779",2001-08-24,304,,eng,
2949,1816,"9780373483372",1996-12-25,296,,eng,
2950,1816,"9780373484416",2001-08-24,505,,eng,
2951,858,"9780373511624",2001-09-24,216,,eng,
2952,1817,"9780373513284",2004-09-24,304,,eng,
2953,776,"9780373612116",1984-02-23,0,,eng,
2954,776,"9780373632442",2002-10-01,349,,eng,
2955,776,"9780373638161",1997-10-24,352,,en-US,
2956,776,"9780373638178",1998-01-23,352,,en-US,
2957,776,"9780373638499",2006-02-14,346,,eng,
2958,776,"9780373638529",2006-11-01,348,,eng,
2959,862,"9780373692286",2005-05-31,207,,eng,
2960,861,"9780373706402",1995-02-22,304,,eng,
2961,860,"9780373713011",2011-12-15,304,,eng,
2962,860,"9780373713448",2006-05-09,299,,eng,
2963,1819,"9780373760039",1996-04-24,192,,eng,
2964,1819,"9780373764198",2002-01-25,192,,eng,
2965,1819,"9780373764211",2002-01-25,192,,eng,
2966,1816,"9780373767236",2006-05-09,185,,eng,
2967,855,"9780373767557",2006-10-01,179,,eng,
2968,996,"9780373771257",2006-01-31,576,,en-US,
2969,996,"9780373771370",2006-11-21,379,,eng,
2970,997,"9780373771387",2006-11-21,283,,eng,
2971,996,"9780373771660",2006-10-24,364,,eng,
2972,851,"9780373771714",2006-04-25,362,,eng,
2973,851,"9780373771721",2006-04-25,555,,en-US,
2974,855,"9780373771837",2005-12-27,440,,eng,
2975,996,"9780373772513",2007-01-30,328,,eng,
2976,851,"9780373772520",2006-12-26,384,,eng,
2977,854,"9780373792689",2006-06-27,249,,eng,
2978,851,"9780373792733",2006-07-25,240,,eng,
2979,854,"9780373793181",2007-02-27,249,,eng,
2980,854,"9780373793242",2007-03-27,251,,eng,
2981,1193,"9780373802135",2004-11-24,551,,eng,
2982,1193,"9780373802357",2006-04-25,408,,eng,
2983,1193,"9780373802395",2005-10-25,393,,eng,
2984,1193,"9780373802425",2005-11-29,507,,eng,
2985,1192,"9780373802449",2006-07-18,488,,eng,
2986,1193,"9780373802456",2004-10-25,479,,eng,
2987,1193,"9780373802470",2006-08-29,701,,eng,
2988,1193,"9780373802487",2006-09-26,442,,eng,
2989,1193,"9780373802517",2006-11-21,377,,eng,
2990,1192,"9780373802548",2005-07-01,507,,eng,
2991,1193,"9780373802661",2007-02-27,362,,en-US,
2992,1193,"9780373802722",2007-04-24,408,,eng,
2993,851,"9780373835492",2003-03-25,406,,eng,
2994,851,"9780373836086",2004-04-23,410,,eng,
2995,853,"9780373836932",2006-02-07,279,,eng,
2996,1179,"9780373870288",1998-04-24,256,,eng,
2997,1680,"9780373895205",2005-04-26,352,,eng,
2998,1680,"9780373895885",2006-07-25,311,,eng,
2999,1754,"9780374105235",2007-02-13,229,,eng,
3000,682,"9780374131944",2006-10-03,480,,eng,
3001,682,"9780374146351",2006-10-17,451,,eng,
3002,682,"9780374175474",2000-11-08,186,,eng,
3003,681,"9780374253844",1998-02-28,167,,eng,
3004,677,"9780374271077",2007-05-29,129,,eng,
3005,682,"9780374280390",2006-05-16,248,,en-US,
3006,679,"9780374292799",2006-04-18,616,,eng,
3007,682,"9780374299194",2006-09-05,195,,eng,
3008,1915,"9780374422080",2004-09-08,150,,eng,
3009,678,"9780374455033",1995-04-17,216,,eng,
3010,682,"9780374480134",2005-03-01,139,,en-US,
3011,682,"9780374500528",1988-12-31,205,,eng,
3012,682,"9780374502003",2003-07-07,231,,eng,
3013,681,"9780374504847",2003-07-07,246,,en-US,
3014,677,"9780374506803",1988-10-01,320,,eng,
3015,677,"9780374516000",1994-04-01,288,,eng,
3016,677,"9780374516352",1992-09-01,192,,eng,
3017,677,"9780374516901",1982-04-01,240,,eng,
3018,677,"9780374517199",1982-06-01,416,,eng,
3019,677,"9780374517885",1983-08-01,624,,eng,
3020,677,"9780374518738",1999-01-06,720,,eng,
3021,677,"9780374519322",1994-04-01,160,,fre,
3022,677,"9780374519742",1986-04-01,128,,eng,
3023,677,"9780374520656",1987-11-01,208,,eng,
3024,677,"9780374521028",2003-09-18,248,,eng,
3025,963,"9780374521400",1987-09-01,318,,eng,
3026,682,"9780374521721",1990-10-01,238,,eng,
3027,682,"9780374522216",1990-10-01,222,,eng,
3028,677,"9780374522599",1990-09-01,288,,en-US,
3029,677,"9780374522872",1991-04-01,448,,eng,
3030,677,"9780374523930",1994-02-01,294,,eng,
3031,677,"9780374524791",1996-07-31,288,,eng,
3032,677,"9780374524920",1997-03-13,496,,eng,
3033,677,"9780374525071",1997-04-08,256,,eng,
3034,677,"9780374525118",1997-04-10,82,,eng,
3035,677,"9780374525316",1997-09-01,464,,mul,
3036,1362,"9780374525644",1998-09-30,341,,eng,
3037,677,"9780374525743",1998-11-05,515,,eng,
3038,677,"9780374525750",1998-10-12,656,,en-US,
3039,680,"9780374525804",1999-06-04,256,,eng,
3040,677,"9780374525866",2003-07-07,240,,en-US,
3041,676,"9780374526962",2000-06-15,112,,eng,
3042,677,"9780374527051",2004-09-04,208,,en-US,
3043,677,"9780374528379",2002-06-14,796,,eng,
3044,677,"9780374528539",2002-08-21,240,,eng,
3045,677,"9780374528553",2004-06-09,432,,eng,
3046,677,"9780374528669",2002-09-04,272,,eng,
3047,677,"9780374529055",2004-04-03,588,,en-US,
3048,677,"9780374529260",2005-05-18,347,,eng,
3049,677,"9780374529383",2004-05-05,335,,eng,
3050,677,"9780374529529",2005-03-16,182,,eng,
3051,677,"9780374529949",2005-11-15,231,,eng,
3052,677,"9780374530259",2006-01-10,224,,eng,
3053,676,"9780374530310",2006-05-02,224,,eng,
3054,677,"9780374530495",2006-11-14,288,,eng,
3055,677,"9780374530716",2007-03-20,518,,en-US,
3056,656,"9780375400612",1997-03-25,816,,en-US,
3057,655,"9780375400704",1997-09-16,512,,eng,
3058,1088,"9780375401602",1999-03-08,292,,eng,
3059,655,"9780375403170",1998-03-31,1480,,eng,
