oeuvre_id,titre,langue_code,genre_id,infos
2893,Air Gear  Vol. 1 (Air Gear),eng,,"{""tome"":""1""}"
2894,Air Gear  Vol. 2 (Air Gear),eng,,"{""tome"":""2""}"
2895,Air Gear  Vol. 3 (Air Gear),eng,,"{""tome"":""3""}"
2896,Air Gear  Vol. 4 (Air Gear #4),en-GB,,
2897,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara #1-3),eng,,
2898,The Plague Dogs,eng,,
2899,The Making of Star Wars (Star Wars:  The Making of),eng,,"{""tome"":""1""}"
2900,Star Trek: Logs One and Two (Star Trek: Log #1-2),eng,,
2901,Star Trek: Logs Five and Six (Star Trek: Log #5-6),eng,,
2902,Star Trek: Logs Seven and Eight (Star Trek: Log #7-8),eng,,
2903,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,eng,,
2904,A Distant Mirror: The Calamitous 14th Century,eng,,
2905,The Case of the Terrified Typist (Perry Mason),eng,,"{""tome"":""49""}"
2906,The Drowned and the Saved,eng,,
2907,The Life and Death of My Lord Gilles de Rais,en-GB,,
2908,Lincoln (Narratives of a Golden Age),en-GB,,
2909,The Age of Extremes: The Short Twentieth Century  1914-1991,eng,,
2910,Hitler's Willing Executioners: Ordinary Germans and the Holocaust,en-GB,,
2911,Brief Interviews with Hideous Men,eng,,
2912,Embrace,eng,,
2913,Jennifer Government,eng,,
2914,Venice: Tales of the City,eng,,
2915,The Last Unicorn,eng,,
2916,Love Artist (Harlequin Romance #2860),eng,,
2917,P.S. I Love You (Sealed with a Kiss),eng,,"{""tome"":""4""}"
2918,Flirting with Danger,eng,,
2919,Long Gone Lonesome Blues (The Texas Brands),eng,,"{""tome"":""4""}"
2920,Stranger from the Past,eng,,
2921,A Matter of Trust,eng,,
2922,Flirting With Danger,eng,,
2923,The Sultan's Bought Bride  (Princess Brides),eng,,"{""tome"":""1""}"
2924,The Greek's Royal Mistress (Princess Brides),eng,,"{""tome"":""2""}"
2925,Seize The Fire,eng,,
2926,The Princess Bride (Long  Tall Texans),eng,,"{""tome"":""15""}"
2927,Sky's Pride and Joy (Bachelor Gulch),eng,,"{""tome"":""8""}"
2928,Part-Time Wife (Hometown Heartbreakers),eng,,"{""tome"":""4""}"
2929,The Sheik & the Princess Bride (Desert Rogues),eng,,"{""tome"":""8""}"
2930,Lori's Little Secret (Bravo Family #15) (Bravo Family Ties Miniseries),eng,,"{""tome"":""3""}"
2931,Sierra's Homecoming (McKettricks),eng,,"{""tome"":""5""}"
2932,Burning The Map,en-US,,
2933,Slightly Settled (Slightly #2),en-US,,
2934,Monkey Business,eng,,
2935,Girls' Night In,eng,,
2936,Just Another Pretty Face (Hollywood Dynasty),eng,,"{""tome"":""2""}"
2937,The Right Stuff (To Protect and Defend),eng,,"{""tome"":""3""}"
2938,In Dark Waters,eng,,
2939,Wild Fire (The Hot Zone),eng,,"{""tome"":""3""}"
2940,The MacGregors: Serena & Caine (The MacGregors #1 -2),eng,,
2941,The MacGregors: Alan & Grant (The MacGregors #3-4),eng,,
2942,Dream Makers: Untamed / Less of a Stranger,eng,,
2943,Time and Again (Time Travel #1-2),eng,,
2944,First Impressions,eng,,
2945,Rebellion (The MacGregors #0.1),eng,,
2946,The Gunslinger,eng,,
2947,Lady of the Lake,eng,,
2948,The Gunslinger's Bride (Montana Mavericks: Historicals),eng,,"{""tome"":""1""}"
2949,Tallchief For Keeps (The Tallchiefs),eng,,"{""tome"":""3""}"
2950,Time and Again: Time Was / Times Change,eng,,
2951,Year's Happy Ending,eng,,
2952,Double-Cross (Athena Force),eng,,"{""tome"":""4""}"
2953,Five Rings of Fire (Able Team),eng,,"{""tome"":""11""}"
2954,Father to Son  (The Destroyer #129),eng,,
2955,Savage Sun (Outlanders #3),en-US,,
2956,Omega Path (Outlanders #4),en-US,,
2957,Refuge (Outlanders),eng,,"{""tome"":""36""}"
2958,Hydra's Ring (Outlanders),eng,,"{""tome"":""39""}"
2959,Her Last Temptation,eng,,
2960,First Love  Second Chance,eng,,
2961,Expectant Father,eng,,
2962,The Other Woman (Dundee  Idaho),eng,,"{""tome"":""7""}"
2963,The Accidental Bodyguard (Accidental),eng,,"{""tome"":""2""}"
2964,Tallchief: The Hunter (The Tallchiefs),eng,,"{""tome"":""9""}"
2965,Dr. Desirable,eng,,
2966,Mr. and Mistress (Dynasties: The Elliotts),eng,,"{""tome"":""5""}"
2967,The Part-Time Wife (The Secret Lives of Society Wives),eng,,"{""tome"":""6""}"
2968,Tell Me No Lies,en-US,,
2969,A Lady At Last (deWarenne Dynasty),eng,,"{""tome"":""7""}"
2970,Anyone But You,eng,,
2971,Venetia,eng,,
2972,The Pirate / The Adventurer / The Cowboy,eng,,
2973,Call After Midnight & Under The Knife,en-US,,
2974,A Matter of Trust: The Case of the Mesmerizing Boss / The Case of the Confirmed Bachelor,eng,,
2975,Manhunting,eng,,
2976,Reckless Love (MacKenzie-Blackthorn),eng,,"{""tome"":""1""}"
2977,Boys of Summer,eng,,
2978,The Perfect Score (It's All About Attitude),eng,,"{""tome"":""5""}"
2979,Take on Me (Secret Lives of Daytime Divas),eng,,"{""tome"":""1""}"
2980,All Over You (Secret Lives of Daytime Divas),eng,,"{""tome"":""2""}"
2981,Elphame's Choice (Partholon),eng,,"{""tome"":""4""}"
2982,Thunderbird Falls  (Walker Papers),eng,,"{""tome"":""2""}"
2983,Winter Moon (Walker Papers #1.5),eng,,
2984,Brighid's Quest (Partholon),eng,,"{""tome"":""5""}"
2985,Cast in Courtlight (Chronicles of Elantra),eng,,"{""tome"":""2""}"
2986,The Fairy Godmother (Five Hundred Kingdoms),eng,,"{""tome"":""1""}"
2987,Divine By Mistake (Partholon),eng,,"{""tome"":""1""}"
2988,Shattered Dance,eng,,
2989,Divine By Choice (Partholon),eng,,"{""tome"":""2""}"
2990,Cast in Shadow (Chronicles of Elantra),eng,,"{""tome"":""1""}"
2991,Fortune's Fool (Five Hundred Kingdoms #3),en-US,,
2992,Coyote Dreams (Walker Papers),eng,,"{""tome"":""3""}"
2993,The Foundling,eng,,
2994,Sylvester,eng,,
2995,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,eng,,
2996,Suddenly Daddy (Suddenly),eng,,"{""tome"":""1""}"
2997,Seven Sunny Days,eng,,
2998,Me vs. Me,eng,,
2999,A Long Way Gone: Memoirs of a Boy Soldier,eng,,
3000,Cross-X,eng,,
3001,The Echo Maker,eng,,
3002,On a Dark Night I Left My Silent House,eng,,
3003,That Same Flower: Floria Aemilia's Letter to St. Augustine,eng,,
3004,Sylvia,eng,,
3005,Uncommon Carriers,en-US,,
3006,The World Is Flat: A Brief History of the Twenty-first Century,eng,,
3007,The Discomfort Zone: A Personal History,eng,,
3008,Everything on a Waffle (Coal Harbour),eng,,"{""tome"":""1""}"
3009,The Night of Wishes,eng,,
3010,Tuck Everlasting,en-US,,
3011,Gimpel the Fool: And Other Stories,eng,,
3012,The Natural,eng,,
3013,The Assistant,en-US,,
3014,The Slave,eng,,
3015,Giving Good Weight,eng,,
3016,The Deltoid Pumpkin Seed,eng,,
3017,Basin and Range,eng,,
3018,The John McPhee Reader (John McPhee Reader),eng,,"{""tome"":""1""}"
3019,The Collected Stories of Isaac Bashevis Singer,eng,,
3020,Annals of the Former World,eng,,
3021,La Place de la Concorde Suisse,fre,,
3022,Heirs of General Practice,eng,,
3023,Rising from the Plains,eng,,
3024,The Tenants,eng,,
3025,The Night Trilogy: Night  Dawn  the Accident,eng,,
3026,Slouching Towards Bethlehem,eng,,
3027,The White Album,eng,,
3028,The Control of Nature,en-US,,
3029,Coming Into the Country,eng,,
3030,Assembling California,eng,,
3031,Satan in Goray,eng,,
3032,The Stories (So Far),eng,,
3033,The Lost Lunar Baedeker: Poems of Mina Loy,eng,,
3034,The Spirit Level: Poems,eng,,
3035,The Inferno of Dante: A New Verse Translation (Bilingual Edition),mul,,
3036,The Spirit Catches You and You Fall Down: A Hmong Child  Her American Doctors  and the Collision of Two Cultures,eng,,
3037,The Odyssey,eng,,
3038,The Complete Stories,en-US,,
3039,The Artist of the Missing,eng,,
3040,The Magic Barrel,en-US,,
3041,The Eclogues of Virgil,eng,,
3042,The Oresteia,en-US,,
3043,The Brothers Karamazov,eng,,
3044,Get Out of My Life  but First Could You Drive Me & Cheryl to the Mall?,eng,,
3045,Selected Verse,eng,,
3046,Crescent and Star: Turkey Between Two Worlds,eng,,
3047,The Iliad,en-US,,
3048,Memoirs of Hadrian,eng,,
3049,The Fixer,eng,,
3050,One Day in the Life of Ivan Denisovich,eng,,
3051,Play It As It Lays,eng,,
3052,Gimpel the Fool and Other Stories,eng,,
3053,The Georgics of Virgil,eng,,
3054,Palm-of-the-Hand Stories,eng,,
3055,Sophie's World,en-US,,
3056,The Histories,en-US,,
3057,Molloy  Malone Dies  The Unnamable (The Trilogy #1-3),eng,,
3058,Vittorio the Vampire (New Tales of the Vampires),eng,,"{""tome"":""2""}"
3059,Les Misérables,eng,,
3060,The Ministry of Special Cases,eng,,
3061,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,eng,,
3062,Ralph Ellison: A Biography,eng,,
3063,A Carl Hiaasen Collection: Stormy Weather  Tourist Season  and  Strip Tease,eng,,
3064,Demons,eng,,
3065,Sputnik Sweetheart,eng,,
3066,Collected Shorter Fiction: Volume I,eng,,
3067,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),eng,,
3068,After the Quake,eng,,
3069,My Life,en-US,,
3070,The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library),eng,,
3071,Essays,eng,,
3072,The Michael Crichton Collection: Jurassic Park / The Lost World / The Andromeda Strain,eng,,
3073,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),eng,,
3074,Only Revolutions,eng,,
3075,The Full Cupboard of Life (No. 1 Ladies' Detective Agency),eng,,"{""tome"":""5""}"
3076,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency),eng,,"{""tome"":""6""}"
3077,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency),eng,,"{""tome"":""7""}"
3078,The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency),eng,,"{""tome"":""8""}"
3079,The Acme Novelty Library,en-US,,
3080,Friends  Lovers  Chocolate (Isabel Dalhousie),eng,,"{""tome"":""2""}"
3081,The Right Attitude to Rain (Isabel Dalhousie),eng,,"{""tome"":""3""}"
3082,Black Hole,eng,,
3083,Chicken with Plums,en-US,,
3084,The Architecture of Happiness,eng,,
3085,The Lost Painting,eng,,
3086,The Heart of a Woman,eng,,
3087,Human Traces,en-US,,
3088,As I Lay Dying,eng,,
3089,And Still I Rise,eng,,
3090,Cliffs of Despair: A Journey to Suicide's Edge,en-US,,
3091,In Cold Blood,eng,,
3092,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,en-US,,
3093,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,eng,,
3094,Thirteen Moons,eng,,
3095,As She Climbed Across the Table,eng,,
3096,Reading in the Dark,en-US,,
3097,Evening,eng,,
3098,The Executioner's Song,eng,,
3099,Julius Knipl  Real Estate Photographer: The Beauty Supply District,eng,,
3100,Heavy Water and Other Stories,eng,,
3101,Doctor Faustus,eng,,
3102,Virginia Woolf,eng,,
3103,Night Falls Fast: Understanding Suicide,eng,,
3104,Geisha: The Life  the Voices  the Art,eng,,
3105,The Amen Corner,eng,,
3106,Tell Me How Long the Train's Been Gone,eng,,
3107,The Moviegoer,eng,,
3108,Ocean of Words,eng,,
3109,The Idiot,eng,,
3110,The World and Other Places: Stories,eng,,
3111,A Lesson Before Dying,eng,,
3112,Melville: His World and Work,eng,,
3113,A Virtuous Woman,eng,,
3114,Maximum City: Bombay Lost and Found,eng,,
3115,Family Matters,eng,,
3116,For the Time Being,en-US,,
3117,All of Us: The Collected Poems,eng,,
3118,Glamorama,eng,,
3119,White Teeth,eng,,
3120,The Autograph Man,eng,,
3121,A Visitation of Spirits,eng,,
3122,Norwegian Wood,eng,,
3123,Awakenings,eng,,
3124,Sons of Mississippi: A Story of Race and Its Legacy,eng,,
3125,For the Relief of Unbearable Urges,eng,,
3126,The Colossus and Other Poems,eng,,
3127,The Girl at the Lion d'Or,eng,,
3128,Crime Wave: Reportage and Fiction from the Underside of L.A.,en-US,,
3129,Breath  Eyes  Memory,eng,,
3130,Founding Brothers: The Revolutionary Generation,eng,,
3131,A Box of Matches,eng,,
3132,The Tiny One,eng,,
3133,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,eng,,
3134,No Country for Old Men,eng,,
3135,I Married a Communist (The American Trilogy),eng,,"{""tome"":""2""}"
3136,The People's Tycoon: Henry Ford and the American Century,eng,,
3137,Magic Seeds,eng,,
3138,Half a Life,eng,,
3139,Something I've Been Meaning to Tell You: 13 Stories,eng,,
3140,Lives of Girls and Women,eng,,
3141,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,eng,,
3142,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,eng,,
3143,The Working Poor: Invisible in America,eng,,
3144,Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,en-US,,
3145,The Middle Passage,en-US,,
3146,Monkeys,eng,,
3147,Burr,eng,,
3148,Lincoln,eng,,
3149,A General Theory of Love,eng,,
3150,De Kooning: An American Master,eng,,
3151,Geek Love,eng,,
3152,I Don't Know How She Does It (Kate Reddy),eng,,"{""tome"":""1""}"
3153,John James Audubon,eng,,
3154,Mediterranean Winter: The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese,eng,,
3155,The Whalestoe Letters,eng,,
3156,Persepolis: The Story of a Childhood (Persepolis),eng,,"{""tome"":""1""}"
3157,Mythology: The DC Comics Art of Alex Ross,eng,,
3158,Peanuts: The Art of Charles M. Schulz,eng,,
3159,Persepolis 2: The Story of a Return (Persepolis),eng,,"{""tome"":""2""}"
3160,Embroideries,eng,,
3161,Epileptic,eng,,
3162,Good-Bye  Chunky Rice,eng,,
3163,A Wild Sheep Chase (The Rat),eng,,"{""tome"":""3""}"
3164,The Adolescent,eng,,
3165,The Double and The Gambler,eng,,
3166,Spunk & Bite: A Writer's Guide to Punchier  More Engaging Language & Style,eng,,
3167,Anil's Ghost,eng,,
3168,The Stories of John Cheever,eng,,
3169,Ghostwritten,eng,,
3170,The Progress of Love,eng,,
3171,Naomi,en-GB,,
3172,The Bridegroom,eng,,
3173,Stranger in the Forest: On Foot Across Borneo,eng,,
3174,Red: Passion and Patience in the Desert,eng,,
3175,The Book of Evidence (The Freddie Montgomery Trilogy),eng,,"{""tome"":""1""}"
3176,Shroud (The Cleave Trilogy),eng,,"{""tome"":""2""}"
3177,Status Anxiety,eng,,
3178,The Diagnosis,eng,,
3179,A Heartbreaking Work of Staggering Genius,eng,,
3180,Acts of Faith,eng,,
3181,Double Fold: Libraries and the Assault on Paper,eng,,
3182,The Ruined Map,eng,,
3183,The Face of Another,eng,,
3184,Secret Rendezvous,eng,,
3185,A Multitude of Sins,eng,,
3186,The Dive From Clausen's Pier,eng,,
3187,Lunar Park,eng,,
3188,American Tabloid (Underworld USA),eng,,"{""tome"":""1""}"
3189,Salonica  City of Ghosts: Christians  Muslims and Jews  1430-1950,eng,,
3190,The Cold Six Thousand (Underworld USA),eng,,"{""tome"":""2""}"
3191,Arctic Dreams,eng,,
3192,World Light,eng,,
3193,Paradise Reclaimed,eng,,
3194,The Picture of Dorian Gray,eng,,
3195,Within a Budding Grove (In Search of Lost Time),eng,,"{""tome"":""2""}"
3196,The Guermantes Way (In Search of Lost Time),eng,,"{""tome"":""3""}"
3197,Iceland: Land of the Sagas,eng,,
3198,Sodom and Gomorrah (In Search of Lost Time),eng,,"{""tome"":""4""}"
3199,The Captive & The Fugitive (In Search of Lost Time #5-6),eng,,
3200,Main Street,eng,,
3201,Sons and Lovers,eng,,
3202,Sailing Alone Around the Room: New and Selected Poems,eng,,
3203,Nine Horses,eng,,
3204,Pipe Dream (Strivers Row),eng,,
3205,The Rise of Theodore Roosevelt,eng,,
3206,Kingsblood Royal,en-US,,
3207,The Best Short Stories,eng,,
3208,Don Quixote,eng,,
3209,The Return of the Native,eng,,
3210,Ethan Frome and Summer,eng,,
3211,Robinson Crusoe (Robinson Crusoe),eng,,"{""tome"":""1""}"
3212,Adventures of Huckleberry Finn,eng,,
3213,Mansfield Park,eng,,
3214,The Moonstone,eng,,
3215,Far from the Madding Crowd,eng,,
3216,The Basic Works of Aristotle,eng,,
3217,The Decline and Fall of the Roman Empire,eng,,
3218,Paris to the Moon,eng,,
3219,When Genius Failed: The Rise and Fall of Long-Term Capital Management,eng,,
3220,The Piano Shop on the Left Bank: Discovering a Forgotten Passion in a Paris Atelier,eng,,
3221,Comfort Me with Apples: More Adventures at the Table,eng,,
3222,Little Dorrit,eng,,
3223,The War of the Worlds,eng,,
3224,Crossing to Safety,eng,,
3225,Where the Bluebird Sings to the Lemonade Springs,eng,,
3226,The Waste Land and Other Writings,eng,,
3227,The Lost Painting,en-US,,
3228,Bleak House,eng,,
3229,Moll Flanders,eng,,
3230,The Count of Monte Cristo,eng,,
3231,Hawaii,eng,,
3232,The Source,eng,,
3233,The Botany of Desire: A Plant's-Eye View of the World,eng,,
3234,Paris 1919: Six Months that Changed the World,eng,,
3235,Rob Roy,eng,,
3236,War and Peace,eng,,
3237,Savage Beauty: The Life of Edna St. Vincent Millay,eng,,
3238,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,en-GB,,
3239,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,en-US,,
3240,The Truth about the Drug Companies: How They Deceive Us and What to Do about It,en-GB,,
3241,Our Mutual Friend,eng,,
3242,The Life and Opinions of Tristram Shandy  Gentleman,eng,,
3243,The Complete Stories of Robert Louis Stevenson: Strange Case of Dr. Jekyll and Mr. Hyde and Nineteen Other Tales,eng,,
3244,Alaska,eng,,
3245,Flap Your Wings,en-US,,
3246,Count Karlstein,eng,,
3247,Thanksgiving on Thursday (Magic Tree House),eng,,"{""tome"":""27""}"
3248,The Phantom Tollbooth,en-US,,
3249,I Like Winter (Seasons),eng,,"{""tome"":""3""}"
3250,The Little Fire Engine,eng,,
3251,Jurassic Park Institute Dinosaur Field Guide,en-US,,
3252,The School Skeleton (A to Z Mysteries #19),en-US,,
3253,Love  Stargirl (Stargirl #2),en-US,,
3254,The Wonderful Story of Henry Sugar and Six More,eng,,
3255,James and the Giant Peach,eng,,
3256,Danny the Champion of the World,eng,,
3257,Terrier (Beka Cooper),eng,,"{""tome"":""1""}"
3258,Flush,eng,,
3259,Fantastic Mr. Fox,eng,,
3260,Big Dog... Little Dog,en-US,,
3261,Junie B.  First Grader: Cheater Pants (Junie B. Jones #21),en-US,,
3262,Ve  perro ¡Ve!,spa,,
3263,Ancient Greece and the Olympics (Magic Tree House Research Guide),eng,,"{""tome"":""10""}"
3264,Operation Spy School (Adam Sharp),eng,,"{""tome"":""4""}"
3265,Wild About Books,eng,,
3266,Moose Master (Adam Sharp #5),en-US,,
3267,Code Word Kangaroo (Adam Sharp),eng,,"{""tome"":""6""}"
3268,The Easter Rabbit's Parade,eng,,
3269,Are We There Yet?,eng,,
3270,The Monster at the End of this Book,eng,,
3271,Young Warriors: Stories of Strength,eng,,
3272,The Book Thief,eng,,
3273,Ancient Rome and Pompeii (Magic Tree House Research Guide),eng,,"{""tome"":""14""}"
3274,Tsunamis and Other Natural Disasters (Magic Tree House Research Guide #15),en-GB,,
3275,Boy Meets Boy,eng,,
3276,Wildwood Dancing (Wildwood),eng,,"{""tome"":""1""}"
3277,Dr. Seuss's ABC (Book & CD),eng,,
3278,Nick & Norah's Infinite Playlist,eng,,
3279,Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys),eng,,"{""tome"":""1""}"
3280,The Realm of Possibility,eng,,
3281,I Am the Messenger,eng,,
3282,A Christmas Memory,eng,,
3283,Mayflower Treasure Hunt (A to Z Mysteries: Super Edition #2),en-US,,
3284,Are We There Yet?,en-US,,
3285,The Subtle Knife (His Dark Materials),eng,,"{""tome"":""2""}"
3286,The Amber Spyglass (His Dark Materials #3),en-US,,
3287,His Dark Materials (His Dark Materials #1-3),eng,,
3288,The Prophet of Yonwood,eng,,
3289,His Dark Materials Omnibus (His Dark Materials),eng,,
3290,Rings of Ice,eng,,
3291,Asimov's Guide to the Bible: The Old Testament,eng,,
3292,Laura: The Life of Laura Ingalls Wilder,en-GB,,
3293,Study War No More: A Selection of Alternatives,eng,,
3294,The Boy Who Turned Into a TV Set,eng,,
3295,100 Great Fantasy Short Short Stories,eng,,
3296,West To Eden,eng,,
3297,Stephen Hawking's Universe,eng,,
3298,The Grass Crown (Masters of Rome),eng,,"{""tome"":""2""}"
3299,Caesar's Women (Masters of Rome),eng,,"{""tome"":""4""}"
3300,Tim,eng,,
3301,Neither Here nor There: Travels in Europe,eng,,
3302,Made in America: An Informal History of the English Language in the United States,eng,,
3303,The Mother Tongue: English and How It Got That Way,eng,,
3304,Worlds Apart (Worlds 2),eng,,
3305,Lucie Babbidge's House,eng,,
3306,Wrinkles in Time,eng,,
3307,The Death of an Irish Sea Wolf (Peter McGarr),eng,,"{""tome"":""12""}"
3308,Notes from a Small Island,eng,,
3309,Prayers for Rain (Kenzie & Gennaro),eng,,"{""tome"":""5""}"
3310,Devil May Care,eng,,
