edition_id,editeur_id,isbn13,publication_date,num_pages,num_catalogue,langue_code,titre,infos
7548,1062,9780787960759,2002-04-11,227,,eng,The Five Dysfunctions of a Team: A Leadership Fable,
7549,1062,9780787967413,2003-04-11,432,,eng,Cults in Our Midst: The Continuing Fight Against Their Hidden Menace,
7550,1062,9780787968335,2003-08-07,458,,en-US,The Leadership Challenge,
7551,1062,9780787976286,2004-09-01,239,,eng,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,
7552,1062,9780787976385,2006-02-01,224,,eng,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,
7553,1062,9780787981297,2005-09-08,237,,en-US,Organic Church: Growing Faith Where Life Happens,
7554,1062,9780787982379,2007-09-01,224,,en-GB,Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials,
7555,1521,9780787983505,2004-12-01,50,,eng,Leadership Challenge,
7556,1678,9780788759895,1999-01-01,15,,eng,House of Sand and Fog,
7557,1679,9780788789847,2001-07-23,16,,eng,The Return of the King,
7558,2044,9780789308849,2003-05-30,64,,en-GB,This Is New York,
7559,2044,9780789313508,2005-09-20,320,,eng,Moonage Daydream: The Life & Times of Ziggy Stardust,
7560,567,9780789410245,1996-07-01,32,,eng,Stephen Biesty's Incredible Explosions,
7561,567,9780789420343,1997-09-01,63,,eng,Disaster!: Catastrophes That Shook the World,
7562,573,9780789422132,1997-09-15,64,,eng,Flowers (Eyewitness Explorers),
7563,565,9780789430748,1998-09-21,64,,eng,A Young Person's Guide To Philosophy,
7564,565,9780789458209,2000-06-14,64,,eng,Tree (Eyewitness Books),
7565,565,9780789460974,2000-06-14,64,,eng,The Illustrated Book of Ballet Stories (with CD),
7566,565,9780789479310,2001-09-19,12,,eng,My First Word Touch and Feel,
7567,566,9780789488770,2003-02-15,36,,eng,Touch & Feel: Animals Boxed Set,
7568,567,9780789493934,2002-10-01,256,,eng,Reptiles and Amphibians (Smithsonian Handbooks),
7569,383,9780791056646,2000-12-31,176,,eng,J.D. Salinger's Catcher in the Rye (Modern Critical Interpretations),
7570,383,9780791059296,2001-12-31,147,,eng,Ray Bradbury's Fahrenheit 451,
7571,383,9780791063378,2002-06-15,258,,eng,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),
7572,383,9780791071687,2002-12-19,258,,eng,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),
7573,384,9780791074589,2004-01-01,136,,eng,Sarah Bernhardt,
7574,383,9780791075685,2003-09-01,126,,eng,Cormac McCarthy's All the Pretty Horses,
7575,383,9780791077641,2004-06-30,98,,eng,Harper Lee's To Kill a Mockingbird (Bloom's Guides),
7576,1317,9780792238935,1999-10-05,400,,eng,National Geographic Traveler: Australia,
7577,1318,9780792241737,2005-12-27,80,,eng,Freedom Riders: John Lewis and Jim Zwerg on the Front Lines of the Civil Rights Movement,
7578,1319,9780792253143,2006-11-23,503,,eng,National Geographic Field Guide to the Birds of North America,
7579,1317,9780792269847,2003-04-01,256,,eng,Everest: Mountain Without Mercy,
7580,1317,9780792270324,2010-01-19,200,,eng,Park Profiles: Grand Canyon Country (Park Profiles),
7581,1319,9780792272663,2005-05-01,204,,eng,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,
7582,1319,9780792273639,2004-10-01,504,,eng,In Focus: National Geographic Greatest Portraits,
7583,1319,9780792274575,2004-11-01,320,,eng,Cruelest Journey: Six Hundred Miles To Timbuktu,
7584,148,9780792734758,2005-02-01,13,,en-GB,The Last Kingdom (The Saxon Stories #1),
7585,271,9780792737360,2014-04-01,2,,eng,A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,
7586,835,9780793536696,1995-12-01,200,,eng,Bob Marley - Songs of Freedom,
7587,2082,9780794503291,2008-01-29,64,,eng,Gulliver's Travels,
7588,963,9780795000379,2001-06-01,119,,eng,Camera Lucida: Reflections on Photography,
7589,150,9780800614287,1980-09-01,434,,eng,Liturgies of the Western Church,
7590,150,9780800631284,1997-01-01,304,,eng,Missing Persons and Mistaken Identities: Women and Gender in Ancient Israel,
7591,150,9780800637149,2005-03-24,495,,eng,Introduction to World Religions,
7592,729,9780800638184,2006-01-01,142,,en-US,How to Think Theologically,
7593,714,9780800730307,1992-03-01,255,,eng,Letters of St. Augustine,
7594,713,9780800783365,1976-01-01,172,,en-US,The Screwtape Letters/Book & Study Guide,
7595,393,9780800792985,2002-09-01,256,,eng,Meeting God at Every Turn,
7596,393,9780800793616,2003-09-01,192,,eng,Always Enough: God's Miraculous Provision Among the Poorest Children on Earth,
7597,1925,9780800809638,1973-06-01,224,,eng,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,
7598,1926,9780800871864,1999-01-01,201,,eng,Silence,
